cluster-id,label,argument
1,ライフハックの不満,同じような資料のバージョン違いを分析したりしたい。どのバージョンにどのページが入っているか分からなくなるので…（内容と意図・方向性付きで）
1,ライフハックの不満,自分のキャリアや方向性に迷ったときに、具体的に道を示したり背中を押してくれるような“師匠”と出会う機会が少ない。
1,ライフハックの不満,チームでのアイデア出しにおいて、アウトプットの粒度が人によってバラバラで、議論がまとまりにくい。
1,ライフハックの不満,電話先の特定が大変
1,ライフハックの不満,夢の続きが見たい
1,ライフハックの不満,やりたいことを思いつくけどなにもせず忘れる
1,ライフハックの不満,スマホのDiscordで複数アカウントを使えない
1,ライフハックの不満,Xにスパムリプが多すぎる
1,ライフハックの不満,メールに来てる大事な連絡とそうじゃないのがわからない
1,ライフハックの不満,長距離ラン、中盤以降はきついし退屈。音楽以外で気を紛らわせたい
1,ライフハックの不満,Peatixでイベントを立てる際に毎回同じ内容を記載しないといけない？
1,ライフハックの不満,スモールサービス/ビジネスでの課金と利益配分をスピーディーにしたい＝DAOでのイベントとか（オープンウォレット×ステーブルコイン）
1,ライフハックの不満,毎回発注するのがめんどくさい → ポイント制でチケットをすぐ使えるようにしたい。クローズド？
1,ライフハックの不満,「茶会記」というものを毎回書くが、自動でやりたい
1,ライフハックの不満,推しピアニストがコンサートの宣伝にやる気がないため、海外での演奏予定が直前（または直後）しか分からない
1,ライフハックの不満,友人との待ち合わせ場所が曖昧で見つからない
1,ライフハックの不満,デジタルノートとアナログノートのどちらを使うべきか迷う
1,ライフハックの不満,グループワークでの役割分担が不公平になりがち
1,ライフハックの不満,傘を持っていくべきか迷った日に限って雨が降る
1,ライフハックの不満,日頃の行いをポイント化して記録
1,ライフハックの不満,迷惑電話チェッカー
1,ライフハックの不満,大人数のコンサートを運営する際、曲名のかぶりや出演希望時間帯などを考慮したプログラム組みが大変
1,ライフハックの不満,たまに誰が支払いをしたのか分からなくなる
1,ライフハックの不満,文字数カウント
1,ライフハックの不満,無料の範囲で経費のレシートを最小のデータ量でデジタル管理したい。
1,ライフハックの不満,自分に合った無料のAIサービスを知りたい。（診断）
1,ライフハックの不満,1日の運動した内容を入れ込むと消費カロリー計算と減る体重量目安を教えてくれる。
1,ライフハックの不満,雨が降る予報があったのに傘を忘れる
1,ライフハックの不満,ソフトウェアの運用におけるエラー管理が煩雑
1,ライフハックの不満,雨雲が来てるか普段の時も知りたい
1,ライフハックの不満,道具の説明も、パターン化すると予想されるのでマスター化して効率化を図りたい
1,ライフハックの不満,マニュアルをWordで書こうとする人たちがいる
1,ライフハックの不満,たくさんの曲の中から、調性やテーマ・難易度・演奏時間を考慮した魅力的なプログラムを組みたい
1,ライフハックの不満,レジでのスキャンエラーやポイントカードの読み取りミスが頻発し、会計がスムーズにいかない
1,ライフハックの不満,同じテーマで同じ日に茶会をしている人とつながりたい
1,ライフハックの不満,茶道具には「箱書き」というものがあるが、読むのが難しい
1,ライフハックの不満,自分の抱えている大量のスピリチュアル好きもしくはスピリチュアル活動者のネット活動を効率化したい。
1,ライフハックの不満,未来型の人間関係の形を知り、そのような人間関係を効率よく確保していきたい。
1,ライフハックの不満,新しいアプリを使う時分からない
1,ライフハックの不満,物の長さや角度を測りたいときに定規や分度器を持ち歩くのは不便で邪魔になる。
1,ライフハックの不満,GPTの入力欄とチャットの２つをコメントビューアーみたくリアルタイムに見やすく表示したい。背景を透明化できるといい。
1,ライフハックの不満,自分のビジネスで繋がっているユーザーの人生を効率よく正しい方向に進めたい。
1,ライフハックの不満,ゲームアプリのガチャのように自分のインターネット上のサービス業全てに活用できる最強課金スキームをAI化したい。
1,ライフハックの不満,楽曲分析が複雑。調が変わったところくらいはAIで判断して教えて欲しい
1,ライフハックの不満,弾ける曲のリストをシェアできる仕組みが欲しい（伴走者向け）
1,ライフハックの不満,通知が多すぎて大事な連絡を見逃してしまう。
1,ライフハックの不満,ポイントカードを登録せずにポイントがためられてしまう（ponta）
1,ライフハックの不満,一部デビットカードをスマートフォンに入れられない
1,ライフハックの不満,薬を一日何回、何錠どのタイミングで飲むかややこしい
1,ライフハックの不満,必要単位数と足りない単位を計算
1,ライフハックの不満,自転車のシェアサービスのアプリ操作が分かりにくく、利用時に迷う
1,ライフハックの不満,モバイルオーダー等、時間を指定するorその場で注文しなければいけない
1,ライフハックの不満,パソコンとスマホの使用時間の合計がわからない
1,ライフハックの不満,毎日の水分摂取量がわからない
1,ライフハックの不満,自販機でデビットカードが使えない
1,ライフハックの不満,お金をチリツモで使いすぎてしまう。
1,ライフハックの不満,思いついたことを一瞬でわすれてしまう。
1,ライフハックの不満,使ってるブラウザが対応してないサイトがある
1,ライフハックの不満,クレジットカードの請求がそれぞれ違う日に来るので、今月いくら引き落とされるのかが分かりづらい。
1,ライフハックの不満,知り合いにものすごい頻度で茶会を開催する人がいるが、道具が今どこにあるかよく分からなくなっている
1,ライフハックの不満,薬の飲み忘れが多発している。
1,ライフハックの不満,気づいたらスマホを触りすぎてしまっている。
1,ライフハックの不満,学校、バイト先、電車の中など色々なところによく傘を忘れてしまう。
1,ライフハックの不満,通学時間中に雨が降るのかわからない
1,ライフハックの不満,研究室の雑務のドキュメント資料の作成
1,ライフハックの不満,Googleカレンダーの通知が多すぎる
1,ライフハックの不満,天気予報アプリの降水確率だけでは傘を持って行くか迷う
1,ライフハックの不満,たくさんの道具の中から季節・フォール度・テーマ等で道具組を選ぶのが難しい
1,ライフハックの不満,SNSの通知が多すぎて、重要な連絡や情報が埋もれてしまう
1,ライフハックの不満,ドギツイ画像の広告が表示されると凹む
1,ライフハックの不満,暗号資産の見える化（どこにあるか分からない。リワードも分からない）
1,ライフハックの不満,人の顔をあんまり覚えられないので、名前の漢字と顔を組み合わせた（融合した）半ばイラストな画像を作りたい。
1,ライフハックの不満,インターネット上のセールスでできるところはAI化自動化したい。
1,ライフハックの不満,ユーザー毎の支払った金額と利用できるチケットとチケットの有効期限をより良く一括管理したい。
1,ライフハックの不満,SNSで時間が溶ける
1,ライフハックの不満,印刷した資料のミスを直しにくい
1,ライフハックの不満,キーボードやマウスが汚れるのが気になる
1,ライフハックの不満,スマホの写真が多くて整理できない
1,ライフハックの不満,スパムメールが多い
1,ライフハックの不満,パスワードを忘れる
1,ライフハックの不満,ファイル名を考えるのが面倒
1,ライフハックの不満,陰謀論者が多くて困る
1,ライフハックの不満,紙の書類が見つからない。
1,ライフハックの不満,犬猫の可哀想なリール動画が何回も上がってきてしまって困る。最後は助けられて幸せになるところまで見ないと落ち着かないので、見てしまう
1,ライフハックの不満,グループワークのメンバーとの連絡手段が定まらない
1,ライフハックの不満,急な雨に傘を持っておらず濡れる
1,ライフハックの不満,病院や美容院の予約が電話のみで面倒
1,ライフハックの不満,アプリやサービスのパスワードが多すぎて覚えきれない
1,ライフハックの不満,Zoom録画がどこで共有されてるか分からず不安
1,ライフハックの不満,必要な人にアクセス権を付与せず（何年か前のファイルとか）
1,ライフハックの不満,新規アカウント作成を楽にしたい
1,ライフハックの不満,同じ画像を保存し内容にしたい
1,ライフハックの不満,最近使ってないアプリの通知
1,ライフハックの不満,直近で新しく始めたもののメモ
1,ライフハックの不満,「傘」が100年単位で進歩していない。
1,ライフハックの不満,実験条件揃えるの考えるのが面倒
1,ライフハックの不満,発表レイアウト考えるの大変
1,ライフハックの不満,目標設定がコロコロ変わる
1,ライフハックの不満,出先で雨が降られてびちゃびちゃ
1,ライフハックの不満,どうでもいいネット記事を読んで時間を溶かすのが悲しい
1,ライフハックの不満,スマホの広告がウザい。たまに記事が読めない
1,ライフハックの不満,「あれなんだっけ」を思い出したい
1,ライフハックの不満,認知症の人が見えてる世界を知りたい
1,ライフハックの不満,認知症介護者の悩みを解決したい
1,ライフハックの不満,認知症かもしれないと不安になる
1,ライフハックの不満,会話の話題作り、話題探しをしてほしい
1,ライフハックの不満,レーダーではなく、本当に今雨が降っているかを知りたい。
1,ライフハックの不満,ノートPCの持ち運びが重くて負担
1,ライフハックの不満,写真を深度合成するのが面倒でSNSに投稿していない写真が数年分溜まっている。
1,ライフハックの不満,デスクにあるマウスやキーボードが邪魔。
1,ライフハックの不満,仕事中も耳栓をしていたいが、見えない耳栓が存在しない。
1,ライフハックの不満,人とすれ違う時に右か左か決まっていると人類は幸せになれるのにと思う。
1,ライフハックの不満,車に乗り降りする時に雨に濡れる。
1,ライフハックの不満,雨の日に車のガラスが曇る。
1,ライフハックの不満,自分の感情が動く原因がわからない
1,ライフハックの不満,𝕏に時間を奪われる。
1,ライフハックの不満,カード決済をするとき、残高があとどのくらいなのかわからない
1,ライフハックの不満,雨の後、傘を干す作業が面倒
1,ライフハックの不満,雨が降ると気づかず、洗濯物を外に干す
1,ライフハックの不満,荷物を届けるときに相手が不在
1,ライフハックの不満,ネット検索で調べ物をするとき、関連する時系列のグラフやマイルストーンはあるが、それらを横断的に比較するのが手間。
1,ライフハックの不満,ゲームではキャラの強さが重視され、愛着を持って育てた初期のキャラが後半で使いづらくなる。
1,ライフハックの不満,音楽アプリでは過去の再生履歴を元におすすめが出てくるが、自分の今の気分や感情までは反映されない。
1,ライフハックの不満,PayPayの決済音を消す
1,ライフハックの不満,応援したい“推し”がいても、「どこで何をすれば応援になるのか」が分かりづらく、行動に結びつかない。
1,ライフハックの不満,実現したいアイデアがあっても、それを形にするスキルや人脈がなく、行動に移せずに終わってしまう。
1,ライフハックの不満,サブスクリプションサービスを契約したまま放置してしまい、実際に必要かどうかを見直すタイミングがない。
1,ライフハックの不満,「あとで読む」サービスに記事を保存しても、結局読まないまま情報が溜まっていく。
1,ライフハックの不満,ネット上のレビューやコメントがAIによって自動生成されたものも多く、どれが本当に人の声か見分けがつかない。
1,ライフハックの不満,Discordなどのチャットツールで会話が流れるスピードが早すぎて、重要な情報を見逃してしまう。
1,ライフハックの不満,ディープフェイク技術により、本人に成りすました偽コンテンツが簡単に作れてしまうという不安がある。
1,ライフハックの不満,SNS上での誹謗中傷が依然として多く、精神的ダメージを受ける人が後を絶たない。
1,ライフハックの不満,イベントやライブの情報がさまざまな媒体に分散しており、日程を整理して把握するのが難しい。
1,ライフハックの不満,低額だが頻度が多い出費を管理してくれるアプリが欲しい
1,ライフハックの不満,ほとんど使用していないサブスクアプリをスマホの使用時間から教えて欲しい
1,ライフハックの不満,傘を忘れた日に限って雨が降る
1,ライフハックの不満,外出時、傘を持っていくか迷う
1,ライフハックの不満,身近な人の誕生日を忘れる
1,ライフハックの不満,役割決めが決まらない
1,ライフハックの不満,発表者がいつも同じ人になってしまう
1,ライフハックの不満,パパッと遺書（軽く死の危険がある時にすぐ発行できる。例：万博行くなど）
1,ライフハックの不満,マイクロインプレッションから体調、精神状態の管理
1,ライフハックの不満,共有ファイルのアクセス権設定
1,ライフハックの不満,レシートの経費化を忘れて、印刷がかすれているので使えなくなる
1,ライフハックの不満,運動をするときにおすすめの場所やランニングコースといった場所を提示してくれるアプリが欲しい
1,ライフハックの不満,日常に刺激が欲しい
1,ライフハックの不満,椅子が硬くて疲れる
1,ライフハックの不満,定期検診（歯医者）の予約をいつ頃とったらいいかわからなくなる
1,ライフハックの不満,資料を大量にペーパーでもらった時に管理に困る
1,ライフハックの不満,ポイントカードなどをいちいち財布から取り出すのが面倒
1,ライフハックの不満,Wi-Fiがたまに途切れる
1,ライフハックの不満,スマホの通知が多すぎて大事な情報を見落とす
1,ライフハックの不満,財布の中の一円玉が溜まって処理に困る
1,ライフハックの不満,ニュースサイトやSNSを見ているうちに、何が本当に自分にとって重要なのか分からなくなり、時間を浪費してしまう。
1,ライフハックの不満,対話型AIが進化しているとはいえ、“友達”のような信頼関係までは築けず、孤独感は解消されない。
1,ライフハックの不満,読書や筋トレ、語学など自己研鑽を始めても、モチベーションが続かず途中で止まってしまう。
1,ライフハックの不満,各店舗のポイントカードが紙やアプリでバラバラになっており、使いたいときに探せず結局使わずじまいになる。
1,ライフハックの不満,Audibleの検索結果や分類が間違っていてストレス
1,ライフハックの不満,家族内で決めたルールや役割分担を忘れてしまうことが多く、どこに書いたかもバラバラで探しづらい。
1,ライフハックの不満,猫が大切なものの上に座って困る
1,ライフハックの不満,疎遠気味の友人を遊びに誘いたいが、（コロナ以降は特に）気軽に誘うのが難しくなっている。
2,移動の不便さ,始めていくような所での道のりや所要時間がわからない（前日や向かっている最中の時）
2,移動の不便さ,渋滞があるか分からない
2,移動の不便さ,駐車場で駐車位置を忘れる
2,移動の不便さ,バスや電車が満員かどうか事前に分からない
2,移動の不便さ,バスや電車の時間がアプリと実際でずれる
2,移動の不便さ,電車に乗ったとき、特定の車両だけ混雑していて乗り降りに時間がかかる。
2,移動の不便さ,電車の遅延情報がリアルタイムで分かりにくい
2,移動の不便さ,電車の空いている号車・扉の位置を知りたい
2,移動の不便さ,電車の1両ごとの混雑度を知りたい
2,移動の不便さ,雨の日など、バスが遅れているかどうかがわからない
2,移動の不便さ,渋谷のビル風が強すぎるスポットを知りたい。（サクラステージとか）
2,移動の不便さ,バスが満員で乗れないことがある
2,移動の不便さ,道が狭い
2,移動の不便さ,電車の遅延情報をすぐ知りたい
2,移動の不便さ,電車で中国語の表示があるがどう発音するのか興味がわくがすぐに調べられない
2,移動の不便さ,お花見の時に桜の種類を知りたい
2,移動の不便さ,はじめて行くところの道路が狭いか分からない
2,移動の不便さ,コインパーキングの空き状況がわからない．
2,移動の不便さ,残りのガソリンであと何キロ走れるのかが分からず、給油のタイミングで迷う。
2,移動の不便さ,見知らぬ土地でのジョギングは道がわからず、迷子になる
2,移動の不便さ,坂や信号、人の往来が少ないといった条件に基づく最適なジョギングコースがわからない
2,移動の不便さ,電車でどこの車両が空いているか知りたい
2,移動の不便さ,電車の乗り換え時、ルートがわからない
2,移動の不便さ,職場近隣の公共交通機関と道路の渋滞状況をリアルタイムで把握したい。
2,移動の不便さ,バスの中の空きスペースが不均一。→ヒートマップが欲しい（混雑状況の可視化）
2,移動の不便さ,電車内だとWi-Fiがつながりにくい
2,移動の不便さ,電車のみならずレストランなどの混雑状況を知りたい
2,移動の不便さ,エレベーターが来るのが遅い
2,移動の不便さ,電車のどの車両が空いているかわからない
2,移動の不便さ,電車遅延があるかわからない
2,移動の不便さ,エレベーターの到着が遅い
2,移動の不便さ,桜マップの穴場版。混んでいるので家の近くとか穴場の1本でもいい説
2,移動の不便さ,自転車の空気が減っていることに乗るときになって気づく
2,移動の不便さ,エレベーターで降りる階を押し忘れる
2,移動の不便さ,電車で帰宅するとき、毎回乗り換えを調べないと帰宅時間がわからない
2,移動の不便さ,バスの到着時間がずれる
2,移動の不便さ,車で狭い道を通りたくない
2,移動の不便さ,広い駅の出口がたくさんあって迷う
2,移動の不便さ,広い駅の乗り換えで迷う
2,移動の不便さ,バスの運行情報がリアルタイムではなく、時刻表通りに待たなければならない
2,移動の不便さ,自転車に乗っていると、歩数計がうまく反応しない。
2,移動の不便さ,家から最寄駅までの道路が混んでいるかを一発で確認したい。
2,移動の不便さ,移動中に使うナビゲーションアプリが現実の交通状況と乖離している
2,移動の不便さ,駐車場の空き状況が事前に確認できず、時間をロスしてしまう
2,移動の不便さ,毎日15000歩歩いているが、今の地点から片道or往復で〇〇歩の場所を知りたい。
2,移動の不便さ,駅のホームに着くまで電車の混雑具合が分からない
2,移動の不便さ,道が暗いところがある
2,移動の不便さ,駐車場が本当に空いているか分からん
2,移動の不便さ,大きい駅での乗り換えが大変
2,移動の不便さ,電車が5分遅延するとすぐ連絡があるのに、バスの遅延はあまり通知されず不安になる。
2,移動の不便さ,快速の電車の時間帯を知りたい
2,移動の不便さ,自転車置き場が満杯か行ってみないと分からない
2,移動の不便さ,買い物へ行った際、駐車した場所が分からなくなる
2,移動の不便さ,電車の乗り換えが複数回ある時、どこで乗り換えるか分からなくなる
2,移動の不便さ,一般道で制限速度で走っているとオートバイや車が追い越し禁止でも抜いていくことが多いのが無くなると良いのに
2,移動の不便さ,道路が凍っているのか凍ってないのか通行前に判断できるようになれば良いのに
2,移動の不便さ,ガソリン車でも自動駐車機能がある車があれば良いのに
2,移動の不便さ,最寄り駅から絶妙に遠い場所がある
2,移動の不便さ,電車の何両目に乗ると降りる時に便利かわからない
2,移動の不便さ,桜の咲いている公園など、その日通るべきランニングコースはどれか迷う
2,移動の不便さ,遠い会場までの経路を迷う
2,移動の不便さ,キャパが限界を超えていないか不安
2,移動の不便さ,駅周辺でイベントをやってるかどうか知りたい
2,移動の不便さ,駅の混雑状況を知りたい
2,移動の不便さ,自転車置き場で、自転車同士の密度が高い
2,移動の不便さ,ロードが長い
2,移動の不便さ,エレベーターが遅くて時間を無駄にする
2,移動の不便さ,定期込みでの電車の運賃を知りたい
2,移動の不便さ,電車の遅延がわかりたい
2,移動の不便さ,自転車の駐輪場が満車で止められない
2,移動の不便さ,都内などでファストフードに行く時駐車場があるかすぐ分からない
2,移動の不便さ,周辺のイベントを把握してなくていつも混んでない道なのに混んでることがある
2,移動の不便さ,東京駅などでかい駅での乗り換えが分かりにくい
2,移動の不便さ,電車で遅延してるのはわかるが何分遅延してるか正確にわからない
2,移動の不便さ,パーキングの混雑度が行ってみなきゃわからない
2,移動の不便さ,電車を乗り間違えに暫く気が付かず、遠くまで移動してしまう
2,移動の不便さ,空いている時に電車に乗車しても、満員になると不快になる
2,移動の不便さ,カーシェアで、車を乗り捨てできない
2,移動の不便さ,犬の散歩ルートに困る。同じ道ばかり気が付けば歩いている。
2,移動の不便さ,バス停の場所がわかりずらい
2,移動の不便さ,乗る電車の確認
2,移動の不便さ,空いている駐輪場の確認
3,外出時の不満,おすすめの場所が多くて決まらない
3,外出時の不満,旅行でどこ行ったらいいか分からない
3,外出時の不満,居酒屋等ご飯を食べに行ったときに割り勘以外お会計の計算がめんどくさい
3,外出時の不満,道にトイレが少ない
3,外出時の不満,大学のトイレが混んでいて急いでいるときに困る
3,外出時の不満,カフェの電源席が空いているか行ってみないと分からない
3,外出時の不満,自販機で買いたい飲み物が売り切れだった
3,外出時の不満,友達と集まる時、店選びが毎回めんどくさい
3,外出時の不満,喫煙可能な場所がわからない．
3,外出時の不満,野球場の飲食店の混雑状況がわからない．
3,外出時の不満,どこの自動販売機がPayPay使えるか分からない
3,外出時の不満,カラオケに行くときに部屋の空き情報がわからない
3,外出時の不満,外で急にトイレに行きたくなった場合、コンビニによってはトイレがなくて困る
3,外出時の不満,喫煙所があるところを知りたい
3,外出時の不満,飲み会のスケジュール調整
3,外出時の不満,友人と行った旅行の現地で各々支払った金額の割り勘が面倒
3,外出時の不満,学食が混んでて座れない
3,外出時の不満,旅行が計画通り行かなかった時のスケジュール調整が難しい
3,外出時の不満,キャンパス内の自販機に何が入っているか遠くからわからない．
3,外出時の不満,学食の混雑状況がリアルタイムでわからない．
3,外出時の不満,ランニングで普段と違うルートだと、どこにトイレがあるかすぐにわからない
3,外出時の不満,ランニングが終わる時に、聞いている音声メディアのコンテンツがいいところなので、やむを得ず遠回りする
3,外出時の不満,歩きタバコをしている人の煙がこちらに向かってきていることを事前にわかると良いのに
3,外出時の不満,車から漏れていたり歩きタバコなどで漂って残っている煙の臭いがある場所が事前にわかると良いのに
3,外出時の不満,居酒屋での酒注文がスムーズにいかないことがある
3,外出時の不満,ガムを吐き出す場所に困る
3,外出時の不満,食堂が混んでいるかどうかが分からない
3,外出時の不満,"wifi,電源カフェの空席情報を店舗横断で探したい"
3,外出時の不満,カラオケのお店で機種ごとの混雑度が分からない
3,外出時の不満,学食が空いている時間を知りたい。
3,外出時の不満,犬のうんちを踏んでしまった時のストレス
3,外出時の不満,他人のおならを嗅いでしまった時の不快感
3,外出時の不満,オフィスでエスプレッソを淹れていると変人扱いされる。
3,外出時の不満,お気に入りの鯛焼き屋があるが、遠方なのであらかじめ混雑状況を知りたい。
3,外出時の不満,駅の改札内と改札外のトイレなど、場所によってトイレの混雑状況に差があり、たまにめっちゃ混む
3,外出時の不満,アルコールを飲んだ人、飲まない人を区分して飲食代を計算したい
3,外出時の不満,どこのサウナ行くか迷った時に空いてる方に行きたいがサウナの混雑度が分からない
3,外出時の不満,都内などでトイレ行きたくてコンビニ寄ったのにトイレがない
3,外出時の不満,移動した交通費を精算するプログラム
3,外出時の不満,多くのラーメン屋で電子決済ができない
3,外出時の不満,食堂の食券売り場が混雑している
3,外出時の不満,飛行機などのセールが始まるのが会社によってバラバラで忘れてしまったり時間によっては購入できないことがある
3,外出時の不満,カフェや図書館が満席で勉強できない
3,外出時の不満,旅行先で友達を作りたい
3,外出時の不満,飲み会で誰が支払ってて誰がまだ支払ってないか分からない
3,外出時の不満,カフェの電源席が空いてるか行ってみないと分からない
3,外出時の不満,ハンバーガーのサイズがいまいちどのぐらいなのかが分かりずらい
3,外出時の不満,飲み会で割り勘する時にキリのいい数字で割り勘するのが難しい
3,外出時の不満,コンビニでレジに並ぶ時間が長い
3,外出時の不満,学食が混んでいて入るまでに時間がかかる
3,外出時の不満,カフェの電源席が空いているかどうか行ってみないと分からない
3,外出時の不満,コーヒーを淹れる時に豆の量に対してどれくらいのお湯を注げばいいのかわからなくなる時がある。
3,外出時の不満,旅行先のいいところ調べるのが面倒
3,外出時の不満,美味しい地酒の名前と成分すぐ忘れる
3,外出時の不満,社員の外国出張の費用計算をする時に、現地空港から主要都市への公共交通機関を調べるのが面倒。
3,外出時の不満,1日の予定、用事の順番とルート（荷物、移動距離、回遊性考慮してくれる。途中で行きたいリストからカフェも入れる。）
3,外出時の不満,学食のメニューで人気商品はすぐに売り切れる
3,外出時の不満,学食がとても混雑する
3,外出時の不満,レジが混雑して面倒
3,外出時の不満,キャッシュレス決済不可な自動販売機
3,外出時の不満,外にいるときにトイレに行きたくなった場合、公衆トイレの場所などを迅速に知りたい
3,外出時の不満,旅行基本情報がほしい。重いガイドブックを持ちたくない、Web情報だとページを出すまで面倒で通信が切れたら困る
3,外出時の不満,旅行前の準備で忘れ物がないか不安
3,外出時の不満,学内のトイレが混んでいて空きを探すのが大変
3,外出時の不満,ベンチが少ない
3,外出時の不満,レストランのメニューの料理名、聞かないとわからないものがあり面倒な時がある
3,外出時の不満,GoogleMAPの徒歩経路、最短距離じゃなくて、歩いて楽しい、消費カロリーが高いなど好みのルートを候補にあげてくれたなら。
3,外出時の不満,飲食店の待ち時間が行かないとわからない
3,外出時の不満,ラーメン屋のティッシュが取りづらい
3,外出時の不満,自販機のお釣りの受け取り口がわかりづらい
3,外出時の不満,コンビニのレジ待ちが長い
3,外出時の不満,電源が少ないカフェが多い
3,外出時の不満,トイレの空き状況がわからない
3,外出時の不満,旅行先での服装に迷う
3,外出時の不満,外食でお店の混雑具合がわからない
3,外出時の不満,トイレの混雑状況などを知りたい
3,外出時の不満,食堂が混みすぎていて座れないことが多い。
3,外出時の不満,学食のメニューが毎日同じで飽きる
3,外出時の不満,カフェや施設のWi-Fiが不安定で使いづらい。
3,外出時の不満,学食の混雑状況がわからない
3,外出時の不満,学校のカフェテリアの混雑度が事前に把握できず、着席までに待たされる
3,外出時の不満,水欲しい時に買う場所がない
3,外出時の不満,カフェの電源席の空席状況が事前に分からず、直接足を運ぶ必要がある
3,外出時の不満,学内の個室トイレの空き状況がわからない
3,外出時の不満,飲食店の予約システムが不安定で、実際の待ち時間と予約状況に差がある
4,モバイルデバイスの不便,イヤホンの充電をし忘れる
4,モバイルデバイスの不便,パソコンの充電スペースが足りない
4,モバイルデバイスの不便,スマホのバッテリーが足りなくなり、コンビニで充電器を購入することになる
4,モバイルデバイスの不便,レンタル充電器がスマホの充電が切れてると借りられないのが不便
4,モバイルデバイスの不便,電気自動車の充電中の時間を効率的に使いたい。
4,モバイルデバイスの不便,イヤホンを無くしてしまう
4,モバイルデバイスの不便,歩きスマホをしている人が危ない（安全に歩きスマホできると良い）
4,モバイルデバイスの不便,外出予定時間と持ち歩く電子デバイスの充電タイミングが噛み合わない
4,モバイルデバイスの不便,ハザードランプの出しっぱなしでバッテリーが上がることがある
4,モバイルデバイスの不便,スマホの充電コードがすぐ断線する
4,モバイルデバイスの不便,スマホの充電コードが届かない位置にある
4,モバイルデバイスの不便,スマートフォンのバッテリーがすぐに切れてしまい、充電場所の確認が必要になる
4,モバイルデバイスの不便,ZoomのマイクON/OFF切り替え忘れる
4,モバイルデバイスの不便,使えるコンセントのある場所がわからない
4,モバイルデバイスの不便,スマホだけ持って出かけようとすると免許証を忘れて不携帯状態になってしまう
4,モバイルデバイスの不便,ワイヤレスイヤホンが行方不明になる
5,学校生活の不便,インシデント訓練を劇場型で面白く行いたい
5,学校生活の不便,休日にインシデントが発生した際の対応・連絡を効果的に行いたい
5,学校生活の不便,行ったコンサートの記録が面倒であきらめている
5,学校生活の不便,読んだ本、内容を忘れる
5,学校生活の不便,それぞれの曜日で最初の講義の時間がバラバラで確認が大変
5,学校生活の不便,講義資料が沢山あってまとめられない
5,学校生活の不便,講義の課題の締め切りがそれぞれあってこんがらがる
5,学校生活の不便,自習室の混雑状況がわからない
5,学校生活の不便,課題が提出できているか不安
5,学校生活の不便,終わったタスクが消えるやることリスト
5,学校生活の不便,リモートと出社のハイブリッド。出社してる社員の顔ぶれを見て出社日をきめられたら。
5,学校生活の不便,フリーアドレスのオフィス。どの席が空いているかわからない。
5,学校生活の不便,アカウント側でロックされてるのに、授業で必要な機能がある
5,学校生活の不便,図書館が閉館日であることを忘れてしまってきてしまった
5,学校生活の不便,課題が終わってるかどうかが不安
5,学校生活の不便,院進の日程がわからなくて怖い
5,学校生活の不便,実験結果の記録を忘れてしまう
5,学校生活の不便,大学のWi-Fiが弱い場所がある
5,学校生活の不便,急な休講に気づかない
5,学校生活の不便,勉強スペースが空いているかどうか分からない
5,学校生活の不便,同じような名前の課題ファイルで混乱する
5,学校生活の不便,課題の提出有無を忘れる
5,学校生活の不便,勉強中にスマホをいじってしまう
5,学校生活の不便,実験室の装置が予約で埋まっているか現地で確認しないといけない
5,学校生活の不便,講義の課題提出日を忘れがち
5,学校生活の不便,学校のWi-Fiがすぐ切れる
5,学校生活の不便,サークルや研究室の予定がバラバラで調整しづらい
5,学校生活の不便,キャンパス内の静かに勉強できる場所を見つけるのが難しい．
5,学校生活の不便,オンライン授業と対面授業が混在する日のキャンパス移動が大変．
5,学校生活の不便,学内での落とし物の問い合わせシステムが効率的でない．
5,学校生活の不便,奨学金や助成金の申請情報がわかりにくい．
5,学校生活の不便,図書館の本がどこにあるか探すのに時間がかかる．
5,学校生活の不便,課題を提出したかわからない．不安になる．
5,学校生活の不便,英語論文を読むのが難しい．
5,学校生活の不便,授業で使う資料が急に変更される
5,学校生活の不便,研究室のスケジュールが急に変わるのに伝わらない
5,学校生活の不便,ノートを家に忘れて復習できない
5,学校生活の不便,授業の内容が難しすぎて家で復習が必須
5,学校生活の不便,レポートの提出期限をうっかり忘れる
5,学校生活の不便,使われてない教室が空いているかどうか分からない
5,学校生活の不便,授業の空きコマに使える場所がすぐ見つからない
5,学校生活の不便,課題の量が多くて優先順位がつけづらい
5,学校生活の不便,授業中にスマホをいじってるとノートがとれない
5,学校生活の不便,市役所に行かないと手続きできないのがめんどくさい
5,学校生活の不便,義務教育の申込書がアナログでめんどくさい
5,学校生活の不便,インターン情報を一目で見たい
5,学校生活の不便,企業説明会などのスケジュールを一元管理できたら便利
5,学校生活の不便,就活の情報をシェアしたい
5,学校生活の不便,突然増えた残業がつらい
5,学校生活の不便,ルーティーン作業が形骸化してしまう
5,学校生活の不便,研究発表会の質疑応答が活発化しない
5,学校生活の不便,毎回アンケートに答えるのが大変
5,学校生活の不便,日本だけでなく海外のYouTubeが英語がわからなくて見れない。まずは英語を勉強したい
5,学校生活の不便,得た情報を読むのが大変。最近は本を読むことすら遅くなった。
5,学校生活の不便,講義の録音・録画が許可されず、後から復習するのが難しい．
5,学校生活の不便,教授のオフィスアワーが自分の空き時間と合わない．
5,学校生活の不便,公開予定表に空きがあると会議を入れられてしまう
