arg-id,comment-id,argument
A430_0,430,今日何回笑ったのかがわからない
A431_0,431,相手が本当に笑っているのかどうかがわからない
A432_0,432,「今」は昭和何年に相当するのかがわからない
A433_0,433,自分の感情が今「嬉しい」のか「悲しい」のかがはっきりしないことがある
A434_0,434,自分の行動が「休息」なのか「逃避」なのかが判断つかない
A435_0,435,健康診断の数値が悪化したときに、どの生活習慣が原因なのか特定できない
A436_0,436,1日でどの行動が自分の幸福度を高めたのかがわからない
A437_0,437,税金の使われ方がわからない
A438_0,438,政治で何が行われているか実績などがわからない。誰が正しく仕事をしているかがわからない
A439_0,439,土地の価格を瞬時に把握する手段がない
A440_0,440,出席と勤怠管理が異なること
A441_0,441,職業を知ることができない
A442_0,442,起業や節税について誰も知らない
A443_0,443,学習内容が整理されず、復習の仕組みがない
A444_0,444,買い物時にレシピを思い出しながら買うのが手間で整理されていない
A445_0,445,スペルが似ている英単語の識別が難しい
A446_0,446,学生時代に学んだ内容が将来どう活きるか見えにくい
A447_0,447,教材動画が長く、集中が続かない。短い動画が求められている
A448_0,448,デジタルと自然を両立した子ども向け教育法が乏しい
A449_0,449,起業プロセスを気軽に体験できるツールがない
A450_0,450,子供が、デジタルツールを使いつつ、自然に触れる大切さを知る必要がある
A451_0,451,英単語の似ているものを覚えるのが大変
A452_0,452,資本主義において、結果＝お金に偏りすぎて努力が評価されづらい
A453_0,453,紙のメモは後でまとめるのが面倒
A454_0,454,アイデアを出しても整理されず埋もれてしまう
A455_0,455,学生や社会人がアイデアを評価・共有できる仕組みがない
A456_0,456,AIを使ったプロトタイピングが一般に普及していない
A457_0,457,SEOや履歴によって偏った情報ばかり出る検索サイトばかり
A458_0,458,地域や国ごとの偏見がネットで拡散されやすい
A459_0,459,設立など契約書の作成に専門知識が必要でハードルが高い
A460_0,460,自分のビジネスをわかりやすく伝える仕組みがない
A461_0,461,主婦の裁量や努力が可視化・評価されにくい
A462_0,462,多くのラーメン屋で電子決済ができない
A463_0,463,Spotifyでフォロー配信の放送並び替えができない
A464_0,464,公開予定表に空きがあると会議を入れられてしまう
A465_0,465,積読本や積みボードゲームが増えてしまう
A466_0,466,遊び終わったボードゲームの駒などを収納するのに手間取る
A467_0,467,アルゴリズム改変によりSNSで自分に不必要な情報を見てしまう
A468_0,468,外出予定時間と持ち歩く電子デバイスの充電タイミングが噛み合わない
A469_0,469,歩きスマホをしている人が危ない（安全に歩きスマホできると良い）
A470_0,470,天気によって服装の組み合わせを毎日選ぶのが大変
A471_0,471,毎回アンケートに答えるのが大変
A472_0,472,研究発表会の質疑応答が活発化しない
A473_0,473,競合他社の研究開発状況が見えにくい中、自社が優位性を取りにくい
A474_0,474,空いている時に電車に乗車しても、満員になると不快になる
A475_0,475,しっかりと運動する時間を確保できない（隙間時間調整や天候による制限）
A476_0,476,わかりにくいボードゲームのルールに従わなければいけない
A477_0,477,ルーティーン作業が形骸化してしまう
A478_0,478,「答えのないテーマ」を扱う話し合いの結論が、形骸化してしまう
A479_0,479,在宅ワークを訪問セールスによって中断されてしまう
A480_0,480,電車を乗り間違えに暫く気が付かず、遠くまで移動してしまう
A481_0,481,イベントの集合写真撮影に毎回時間がかかりすぎる
A482_0,482,養蜂活動の参加者に参加回数と貢献度がわかるツール
A483_0,483,養蜂活動のスキルアップを示すNFT配布
A484_0,484,マーキングした女王バチを、リアルタイム動画で探し出せるアプリ
A485_0,485,エクセルに取り込んだファイルを、指定先のファイル形式に変更するプログラム
A486_0,486,エクセルのセル内の文字列にキーワードを見つけると、自動的に仕訳をするプログラム
A487_0,487,移動した交通費を精算するプログラム
A488_0,488,銀行勘定帳から、取引先名から経理仕訳を自動化するプログラム
A489_0,489,スキャンしたファイルから、ファイル内のデータを取り込み、ファイル名を自動化するプログラム
A490_0,490,写真を撮影したら、テキストデータを読み取って、自動仕訳するアプリ
A491_0,491,Discord上に上がってくるテキストデータを要約するプログラム
A492_0,492,撮影したバッグなどの写真データから、メーカー名やモデルを類推して割り当てるアプリ
A493_0,493,生涯学習社会において、全国の社会福祉施設で学んだ履歴を残すアプリ
A494_0,494,年間通して病院に行った履歴と費用、交通費などをまとめられるアプリ
A495_0,495,購入した本を、ISBN番号で管理して履歴を残すアプリ
A496_0,496,企業名を撮影することで、法人番号やインボイス適格請求書番号を検索するアプリ
A497_0,497,PDFファイルをドラッグアンドドロップだけで要約するアプリ
A498_0,498,エクセルのセル内の文字列にキーワードを見つけると、自動的に仕訳をするプログラム（重複・統合済）
A499_0,499,物撮り撮影した写真の白抜きを自動化するプログラム
A500_0,500,イベント用あみだくじアプリ
A501_0,501,サイトから相場を抜き出して、エクセルに落とすプログラム
A502_0,502,カーシェアで、車を乗り捨てできない
A503_0,503,ご飯屋さんで、カバンを置く場所がない
A504_0,504,米を研ぐ行為が面倒
A505_0,505,洗濯物を畳むことが面倒
A506_0,506,髪の毛を乾かすのが面倒
A507_0,507,歯を磨くのが面倒
A508_0,508,最寄り駅から絶妙に遠い場所がある
A509_0,509,小雨でも傘をさすべきか迷う
A510_0,510,突然増えた残業がつらい
A511_0,511,ハザードランプの出しっぱなしでバッテリーが上がることがある
A512_0,512,寝転んだ状態から立ち上がるのが面倒
A513_0,513,ハンガーから服が転げ落ちる
A514_0,514,重要書類にハンコを押し忘れる
A515_0,515,ガムを吐き出す場所に困る
A516_0,516,興味のない話をおばさんからされた時の対応に困る
A517_0,517,居酒屋での酒注文がスムーズにいかないことがある
A518_0,518,他人のおならを嗅いでしまった時の不快感
A519_0,519,犬のうんちを踏んでしまった時のストレス
A520_0,520,大きな汗染みを作ってしまった時の恥ずかしさ
A521_0,521,大きな看板に頭をぶつけてしまった時の痛みと恥ずかしさ
A522_0,522,朝、服装を考えるとき、外が寒いか、家の中にいるとわからない
A523_0,523,会社を出る時、傘を忘れて取りに戻ることがある
A524_0,524,遠い会場までの経路を迷う
A525_0,525,届いたメールが迷惑メールか迷う
A526_0,526,イベントの申し込みタイミングを逃すか心配
A527_0,527,スマホのバッテリーが足りなくなり、コンビニで充電器を購入することになる
A528_0,528,家の近くの駅で雨に気付き、コンビニで傘を購入。いくつも貯まる
A529_0,529,日々、体重と体温を計測して記録。たまに忘れることがある
A530_0,530,桜の咲いている公園など、その日通るべきランニングコースはどれか迷う
A531_0,531,管理するパスワードの数が増え続ける
A532_0,532,粗大ゴミを出す指定日を忘れないか心配
A533_0,533,次に髪を切る日を決めるのに予定を毎回確認する必要がある
A534_0,534,電車の何両目に乗ると降りる時に便利かわからない
A535_0,535,家族からの連絡を見逃さないか心配（LINE、電話、メール）
A536_0,536,定期的な引き落としの前に残高が足りているか気になる
A537_0,537,ランニングの準備運動のルーティンが十分には覚えられていない
A538_0,538,毎朝のニュースチェック（日経電子版）に思ったより時間をかけてしまう
A539_0,539,ランニングで普段と違うルートだと、どこにトイレがあるかすぐにわからない
A540_0,540,ランニングが終わる時に、聞いている音声メディアのコンテンツがいいところなので、やむを得ず遠回りする
A541_0,541,練習を決める際に、水泳と自転車とランニングの適切な時間配分がわからない
A542_0,542,家がすぐ汚くなる
A543_0,543,掃除機をかけるのがめんどくさい
A544_0,544,皿洗いを溜めてしまう
A545_0,545,やりたいことがどんどん増えて何から手をつければいいか分からない
A546_0,546,朝早く起きなきゃいけないのに夜更かししてしまう（スマホ見ちゃう）
A547_0,547,いつもギリギリに家を出てしまう
A548_0,548,自分がどれくらい運動不足か知りたい
A549_0,549,メモのファイルを作りすぎて整理する時しか過去のものを見ない
A550_0,550,デザインのまとめ方がわからない（色・レイアウト・用途など分け方が複雑）
A551_0,551,Pinterestはサブボードまで、Notionは関連画像が出ずアップロードが面倒
A552_0,552,いらないスクショがどんどん溜まって消すのを忘れる
A553_0,553,爪を可愛くしたいけど塗るのが面倒、落とすのも面倒
A554_0,554,ネイルがひとつの指でも剥げたら気分が落ちる
A555_0,555,人の名前を忘れる
A556_0,556,電車の空いている号車・扉の位置を知りたい
A557_0,557,現金払いしたものの記録をつけ忘れる
A558_0,558,自分にとって必要な睡眠時間がわからない・すぐに寝られない
A559_0,559,興味ある分野の、頑張れる友達が欲しい
A560_0,560,毎日自分のやる気を上げてほしい
A561_0,561,先輩にどのくらい頼っていいのかわからない
A562_0,562,適切な水分量を取れるようになりたい
A563_0,563,姿勢が良くなりたい
A564_0,564,ずっと座っているので体力が下がっている気がする
A565_0,565,外出時の気温がわからず、帰りに寒い思いをすることがある
A566_0,566,SNSで特定の人にだけ見せる投稿を毎回選択できるようにしたい
A567_0,567,写真を撮ってもあまり使う機会がない
A568_0,568,動画編集をもっとすぐできるようになりたい
A569_0,569,インスタアカウントが多すぎて、どこに何を投稿すればいいかわからない
A570_0,570,ポートフォリオ作りに時間がかかる
A571_0,571,安くて美味しい一人分の料理を作りたい
A572_0,572,おばあちゃんと話してほっこりしたい
A573_0,573,就活の情報をシェアしたい
A574_0,574,喫煙所があるところを知りたい
A575_0,575,買ったコスメが何かを忘れてしまう
A576_0,576,以前どのようなネイルをしたか確認したい
A577_0,577,企業説明会などのスケジュールを一元管理できたら便利
A578_0,578,服のサイズを忘れてしまう
A579_0,579,どこで買ったかを忘れてしまう
A580_0,580,インターン情報を一目で見たい
A581_0,581,メールの要件をまとめてほしい
A582_0,582,お花見の時に桜の種類を知りたい
A583_0,583,X（旧Twitter）が不便
A584_0,584,義務教育の申込書がアナログでめんどくさい
A585_0,585,市役所に行かないと手続きできないのがめんどくさい
A586_0,586,会員登録時に個人情報を入れるのがめんどくさい
A587_0,587,レンタル充電器がスマホの充電が切れてると借りられないのが不便
A588_0,588,推しのイベントカレンダーが欲しい
A589_0,589,薬が無くなる前に教えてほしい
A590_0,590,電車の遅延情報をすぐ知りたい
A591_0,591,銀行のカードが1枚にまとまってほしい
A592_0,592,外出する時に雨の場合のみ通知してほしい
A593_0,593,動画配信コンテンツの新作動画の口コミを知りたい
A594_0,594,変換機能がダメダメ（誤変換が多いなど）
A595_0,595,授業中にスマホをいじってるとノートがとれない
A596_0,596,鞄の中で鍵やイヤホンがすぐ見つからない
A597_0,597,課題の量が多くて優先順位がつけづらい
A598_0,598,授業の空きコマに使える場所がすぐ見つからない
A599_0,599,自販機で買いたい飲み物が売り切れだった
A600_0,600,友達と集まる時、店選びが毎回めんどくさい
A601_0,601,使われてない教室が空いているかどうか分からない
A602_0,602,家を出るまであと何分かわからない
A603_0,603,レポートの提出期限をうっかり忘れる
A604_0,604,授業の内容が難しすぎて家で復習が必須
A605_0,605,ノートを家に忘れて復習できない
A606_0,606,研究室のスケジュールが急に変わるのに伝わらない
A607_0,607,お弁当の中身がいつも同じで飽きる
A608_0,608,授業で使う資料が急に変更される
A609_0,609,「いつ空いてる？」と言われた時にすぐ答えられない
A610_0,610,サークルや研究室の予定がバラバラで調整しづらい
A611_0,611,自分の体調が悪化してるのに気づかない
A612_0,612,電車の遅延情報がリアルタイムで分かりにくい
A613_0,613,学校のWi-Fiがすぐ切れる
A614_0,614,スマホの通知が多すぎて大事な情報を見落とす
A615_0,615,バスが満員で乗れないことがある
A616_0,616,傘を忘れた日に限って雨が降る
A617_0,617,講義の課題提出日を忘れがち
A618_0,618,バスや電車が満員かどうか事前に分からない
A619_0,619,大学のトイレが混んでいて急いでいるときに困る
A620_0,620,カフェの電源席が空いているか行ってみないと分からない
A621_0,621,実験室の装置が予約で埋まっているか現地で確認しないといけない
A622_0,622,通学時間帯の天気変化に対応できず濡れる
A623_0,623,勉強中にスマホをいじってしまう
A624_0,624,課題の提出有無を忘れる
A625_0,625,同じような名前の課題ファイルで混乱する
A626_0,626,勉強スペースが空いているかどうか分からない
A627_0,627,自転車置き場が満杯か行ってみないと分からない
A628_0,628,エレベーターが遅くて時間を無駄にする
A629_0,629,友人に借りたものを返し忘れる
A630_0,630,グループワークで誰がどこまでやったか見えづらい
A631_0,631,急な休講に気づかない
A632_0,632,食堂が混んでいるかどうかが分からない
A633_0,633,大学のWi-Fiが弱い場所がある
A634_0,634,プリンターの紙切れに気づかず印刷できない
A635_0,635,実験結果の記録を忘れてしまう
A636_0,636,電車の遅延がわかりたい
A637_0,637,定期込みでの電車の運賃を知りたい
A638_0,638,快速の電車の時間帯を知りたい
A639_0,639,駅の中にゴミ箱があるかどうか知りたい
A640_0,640,ロードが長い
A641_0,641,自転車置き場で、自転車同士の密度が高い
A642_0,642,院進の日程がわからなくて怖い
A643_0,643,他の研究と内容が被ってないかが怖い
A644_0,644,傘が必要なレベルの雨なのか知りたい
A645_0,645,駅の混雑状況を知りたい
A646_0,646,駅周辺でイベントをやってるかどうか知りたい
A647_0,647,課題が終わってるかどうかが不安
A648_0,648,キャパが限界を超えていないか不安
A649_0,649,忘れ物がないか不安
A650_0,650,図書館が閉館日であることを忘れてしまってきてしまった
A651_0,651,帰りに買い物をする予定だったのに忘れてしまった
A652_0,652,電子マネー決済の方法がわかりづらい
A653_0,653,ハンバーガーのサイズがいまいちどのぐらいなのかが分かりずらい
A654_0,654,アカウント側でロックされてるのに、授業で必要な機能がある
A655_0,655,久しぶりに会った友達の名前が思い出せない
A656_0,656,坂や信号、人の往来が少ないといった条件に基づく最適なジョギングコースがわからない
A657_0,657,ルーティンメールを送るのが面倒。あと伸ばしにして忘れてしまう
A658_0,658,カフェの電源席が空いてるか行ってみないと分からない
A659_0,659,アルコールを飲んだ人、飲まない人を区分して飲食代を計算したい
A660_0,660,見知らぬ土地でのジョギングは道がわからず、迷子になる
A661_0,661,クライアントリストがあるだけで、活用できていない
A662_0,662,フリーアドレスのオフィス。どの席が空いているかわからない。
A663_0,663,ポッドキャストでいい内容だなと思ってもそれがどれだったかわからなくなる
A664_0,664,様々なプラットフォームからいい情報を受けても忘れてしまう、情報源がわからなくなる
A665_0,665,ローカルやストレージ、仕事上のデータがカオス。どこになにがあるのやら
A666_0,666,服のコーディネイトの効率を上げたい。今年何を買い足せばいいのか無駄がないのかわからない
A667_0,667,インテリアコーディネイトが苦手。希望の雰囲気を具現化できない
A668_0,668,早起きなのだけど、外出時間までつい準備にだらだらしてしまう
A669_0,669,"wifi,電源カフェの空席情報を店舗横断で探したい"
A670_0,670,スーパー音痴のくせに音楽大好き。好きな曲に自分の声をのせてうまく歌いたい
A671_0,671,長距離ラン、中盤以降はきついし退屈。音楽以外で気を紛らわせたい
A672_0,672,行こうと思ってた映画と美術館、気づいたら終わってる
A673_0,673,リモートと出社のハイブリッド。出社してる社員の顔ぶれを見て出社日をきめられたら。
A674_0,674,家庭でも会社でも溜まる一方のビニール傘。急な雨で困っている方に差し上げたい。サステナブルなループをつくれたら。
A675_0,675,レストランのメニューの料理名、聞かないとわからないものがあり面倒な時がある
A676_0,676,GoogleMAPの徒歩経路、最短距離じゃなくて、歩いて楽しい、消費カロリーが高いなど好みのルートを候補にあげてくれたなら。
A677_0,677,家の鍵を閉めたか不安になる
A678_0,678,長期間家を空けるときに必要な確認
A679_0,679,悩み事の相談
A680_0,680,落ち込んだ時の解決法
A681_0,681,終わったタスクが消えるやることリスト
A682_0,682,日常に刺激が欲しい
A683_0,683,PayPayの決済音を消す
A684_0,684,消耗品の在庫管理
A685_0,685,直近で新しく始めたもののメモ
A686_0,686,最近使ってないアプリの通知
A687_0,687,同じ画像を保存し内容にしたい
A688_0,688,新規アカウント作成を楽にしたい
A689_0,689,文字数カウント
A690_0,690,迷惑電話チェッカー
A691_0,691,夜ご飯提案
A692_0,692,日頃の行いをポイント化して記録
A693_0,693,課題が提出できているか不安
A694_0,694,必要単位数と足りない単位を計算
A695_0,695,料理の再現
A696_0,696,賞味期限切れを防ぎたい
A697_0,697,薬を一日何回、何錠どのタイミングで飲むかややこしい
A698_0,698,学食の混雑状況がわからない
A699_0,699,ゴミの日忘れてしまう
A700_0,700,ネット注文の品が思ってたのと違う
A701_0,701,自習室の混雑状況がわからない
A702_0,702,使えるコンセントのある場所がわからない
A703_0,703,広い駅の乗り換えで迷う
A704_0,704,広い駅の出口がたくさんあって迷う
A705_0,705,日用品の残量確認を忘れてなくなってしまう
A706_0,706,車で狭い道を通りたくない
A707_0,707,部屋の電気を消し忘れる
A708_0,708,毎日献立を考えるのが大変
A709_0,709,講義の課題の締め切りがそれぞれあってこんがらがる
A710_0,710,講義資料が沢山あってまとめられない
A711_0,711,それぞれの曜日で最初の講義の時間がバラバラで確認が大変
A712_0,712,スマホだけ持って出かけようとすると免許証を忘れて不携帯状態になってしまう
A713_0,713,エアコンのリモコンがなくなる
A714_0,714,学内の個室トイレの空き状況がわからない
A715_0,715,冷蔵庫の奥でいつのまにか期限切れになっている
A716_0,716,ワイヤレスイヤホンが行方不明になる
A717_0,717,家の中でスマホをどこに置いたか忘れる
A718_0,718,読んだ本、内容を忘れる
A719_0,719,家の鍵をかけたか分からなくなる
A720_0,720,床屋に行くタイミングがズレる
A721_0,721,雨が降る予報があったのに傘を忘れる
A722_0,722,買い物リスト忘れる
A723_0,723,駐車場で駐車位置を忘れる
A724_0,724,食べ物の写真でカロリーを表示
A725_0,725,PTAや地域イベント、ボランティアで働き手が少ない
A726_0,726,コンタクト2週間の交換時期を忘れる
A727_0,727,出先で雨が止んだとき傘を忘れる
A728_0,728,飲む薬が分からなくなる
A729_0,729,飲み会のスケジュール調整
A730_0,730,友人と行った旅行の現地で各々支払った金額の割り勘が面倒
A731_0,731,旅行が計画通り行かなかった時のスケジュール調整が難しい
A732_0,732,出張経費の領収書管理
A733_0,733,晩ご飯、洗い物当番を忘れる
A734_0,734,体重増加の要因と飲食・行動の関連性が分からない
A735_0,735,パートナーとの記念日を忘れる
A736_0,736,電車の乗り換えが複数回ある時、どこで乗り換えるか分からなくなる
A737_0,737,買い物へ行った際、駐車した場所が分からなくなる
A738_0,738,英語論文を読むのが難しい．
A739_0,739,研究室の冷暖房が自動で消えてしまい，気がついたら室温が上昇している．
A740_0,740,喫煙可能な場所がわからない．
A741_0,741,コインパーキングの空き状況がわからない．
A742_0,742,野球場の飲食店の混雑状況がわからない．
A743_0,743,100円ショップで，商品名はわかるが，ジャンルが不明な商品のジャンル検索．
A744_0,744,スーパーで買い物する際に，効率なルートがわからない．
A745_0,745,課題を提出したかわからない．不安になる．
A746_0,746,写真に余計なものが入り込んでいる．消したい．
A747_0,747,図書館の本がどこにあるか探すのに時間がかかる．
A748_0,748,キャンパス内の自販機に何が入っているか遠くからわからない．
A749_0,749,奨学金や助成金の申請情報がわかりにくい．
A750_0,750,学内での落とし物の問い合わせシステムが効率的でない．
A751_0,751,学食の混雑状況がリアルタイムでわからない．
A752_0,752,オンライン授業と対面授業が混在する日のキャンパス移動が大変．
A753_0,753,キャンパス内の静かに勉強できる場所を見つけるのが難しい．
A754_0,754,教授のオフィスアワーが自分の空き時間と合わない．
A755_0,755,講義の録音・録画が許可されず、後から復習するのが難しい．
A756_0,756,教室の温度調節ができず、寒すぎたり暑すぎたりする．
A757_0,757,サイトの登録の際に，パスワードを考えるのがめんどくさい．
A758_0,758,毎日最新のAI情報を取得するのが大変。そしてたまに全く関係ない記事を見てしまう。
A759_0,759,得た情報を読むのが大変。最近は本を読むことすら遅くなった。
A760_0,760,得た情報を理解するのが大変。私のおつむでの処理に限界。
A761_0,761,新規の事業アイデアを考えるのが途中で無のループに入る。結局なんだっけ？ってスタートに戻る。
A762_0,762,日本だけでなく海外のYouTubeが英語がわからなくて見れない。まずは英語を勉強したい
A763_0,763,見積もりを作るのが大変。ほんと泣きそう
A764_0,764,犬の散歩ルートに困る。同じ道ばかり気が付けば歩いている。
A765_0,765,庭の野菜の飼育記録やどうしたらいいのか分からず枯らす
A766_0,766,ゴミの分別が難しい。いつも怒られる
A767_0,767,人の名前と顔が覚えられない。致命的です。
A768_0,768,自治体情報誌から自分に関連する項目を呼び出したい。大切なことも書いてたりするので。
A769_0,769,メモを書いてどこに書いたか忘れる。メモの意味をなしていない。
A770_0,770,健康診断の結果がわからない。結局これはなんなの？って脅かされたり平気な顔してヤバかったり？
A771_0,771,議会の発言をニュースではなくファクトで事実からまとめてみたい。情報の波にのまれ内容に
A772_0,772,DBの情報をLINEから引っ張り出したい。情報を簡単に引っ張り出せたら早くて便利だよなぁ
A773_0,773,会議の録画や録音を見返したり聞き返すのが大変。録音してもiPhoneの容量を食わせて終わってることが多いの。
A774_0,774,マイクラで次何するか悩む。建築が下手でセンスなし
A775_0,775,使ってないスマホアプリを整理したい。ついついたくさんダウロードして試してしまう。
A776_0,776,現場やプロジェクト管理が人によって違うのをまとめたい。ほんまDiscordに統一してほしい。たまにめっちゃニッチなアプリ指定された時には。。。
A777_0,777,電話でしか予約できない店に電話するのがめんどくさい？
A778_0,778,未提出の課題の確認
A779_0,779,空いている駐輪場の確認
A780_0,780,乗る電車の確認
A781_0,781,イヤホンを無くしてしまう
A782_0,782,同じ授業を履修している知り合いの確認
A783_0,783,プリンターが使いにくい
A784_0,784,スマホの容量がすぐにいっぱいになる
A785_0,785,バス停の場所がわかりずらい
A786_0,786,椅子が硬くて疲れる
A787_0,787,保存先を忘れる
A788_0,788,ファイル名を考えるのが面倒
A789_0,789,パスワードを忘れる
A790_0,790,スパムメールが多い
A791_0,791,就活情報が整理できない
A792_0,792,スマホの写真が多くて整理できない
A793_0,793,キーボードやマウスが汚れるのが気になる
A794_0,794,印刷した資料のミスを直しにくい
A795_0,795,SNSで時間が溶ける
A796_0,796,掃除をさぼって部屋が汚くなる
A797_0,797,電車内だとWi-Fiがつながりにくい
A798_0,798,バスの中の空きスペースが不均一。→ヒートマップが欲しい（混雑状況の可視化）
A799_0,799,人の顔をあんまり覚えられないので、名前の漢字と顔を組み合わせた（融合した）半ばイラストな画像を作りたい。
A800_0,800,暗号資産の見える化（どこにあるか分からない。リワードも分からない）
A801_0,801,議事録：LINEアカウントとプロダクトの連携
A802_0,802,毎回発注するのがめんどくさい → ポイント制でチケットをすぐ使えるようにしたい。クローズド？
A803_0,803,朝まだ寝ぼけているが起きている感じで稼働してるようにしたい（ボットとか）→gmのDiscord
A804_0,804,スモールサービス/ビジネスでの課金と利益配分をスピーディーにしたい＝DAOでのイベントとか（オープンウォレット×ステーブルコイン）
A805_0,805,Peatixでイベントを立てる際に毎回同じ内容を記載しないといけない？
A806_0,806,桜マップの穴場版。混んでいるので家の近くとか穴場の1本でもいい説
A807_0,807,1日の予定、用事の順番とルート（荷物、移動距離、回遊性考慮してくれる。途中で行きたいリストからカフェも入れる。）
A808_0,808,同じような資料のバージョン違いを分析したりしたい。どのバージョンにどのページが入っているか分からなくなるので…（内容と意図・方向性付きで）
A809_0,809,要らないメーリスを削除する作業がだるい
A810_0,810,会話バランスの可視化がしたい。自分語りで終わらないように、最後相手により良い形で話を返すなど
A811_0,811,読書会で紹介してもらった本、誰が紹介してくれたか集計
A812_0,812,必要な人にアクセス権を付与せず（何年か前のファイルとか）
A813_0,813,レシートの経費化を忘れて、印刷がかすれているので使えなくなる
A814_0,814,共有ファイルのアクセス権設定
A815_0,815,社内の図書貸出がアレになっている
A816_0,816,マイクロインプレッションから体調、精神状態の管理
A817_0,817,パパッと遺書（軽く死の危険がある時にすぐ発行できる。例：万博行くなど）
A818_0,818,通学時間中に雨が降るのかわからない
A819_0,819,学校、バイト先、電車の中など色々なところによく傘を忘れてしまう。
A820_0,820,気づいたらスマホを触りすぎてしまっている。
A821_0,821,今日の花粉の散布量を「朝起きた時に」知りたい。
A822_0,822,自分のやりたいことをスケジュール化するのが難しい。
A823_0,823,バイトの日程をいちいちカレンダーに入れるのがめんどくさい。
A824_0,824,薬の飲み忘れが多発している。
A825_0,825,家から最寄駅までの道路が混んでいるかを一発で確認したい。
A826_0,826,クレジットカードの請求がそれぞれ違う日に来るので、今月いくら引き落とされるのかが分かりづらい。
A827_0,827,寝る前に明日の時間割やスケジュールを確認したい。
A828_0,828,なんとも言えない天気、気温の時、何を着ればいいのか迷う。
A829_0,829,家の鍵を閉め忘れたか、電気を消したか不安になる時がある。
A830_0,830,通知が多すぎて大事な連絡を見逃してしまう。
A831_0,831,思いついたことを一瞬でわすれてしまう。
A832_0,832,お金をチリツモで使いすぎてしまう。
A833_0,833,なんの課題をいつやればいいのか、スケジュールを立てるのがめんどくさい。
A834_0,834,自分の趣味に関する最新情報を一覧で見たい。
A835_0,835,一度やる気だしてやろうと思ったことのモチベーションが続きにくい。
A836_0,836,学食が空いている時間を知りたい。
A837_0,837,家にお菓子があるのに、お腹空いている時に色々買ってしまう。
A838_0,838,提出期限がいつまでかわからない
A839_0,839,パーキングの混雑度が行ってみなきゃわからない
A840_0,840,雨の日で傘がない時屋根が全然無い道で濡れてしまう
A841_0,841,カラオケのお店で機種ごとの混雑度が分からない
A842_0,842,電車で遅延してるのはわかるが何分遅延してるか正確にわからない
A843_0,843,東京駅などでかい駅での乗り換えが分かりにくい
A844_0,844,どこのサウナ行くか迷った時に空いてる方に行きたいがサウナの混雑度が分からない
A845_0,845,都内などでトイレ行きたくてコンビニ寄ったのにトイレがない
A846_0,846,ダイソーなどお店によって若干取り扱ってるものが違くて目的の商品を買うのに何個もお店を回った
A847_0,847,アプリで気温は見れるけどいまいち厚着した方がいいかなどわからない
A848_0,848,周辺のイベントを把握してなくていつも混んでない道なのに混んでることがある
A849_0,849,都内などでファストフードに行く時駐車場があるかすぐ分からない
A850_0,850,飲み会で誰が支払ってて誰がまだ支払ってないか分からない
A851_0,851,飲み会で割り勘する時にキリのいい数字で割り勘するのが難しい
A852_0,852,家計簿みたいのつけたいけど結局つけ忘れるとこ多くて出来ない
A853_0,853,電車でどこの車両が空いているか知りたい
A854_0,854,どこの自動販売機がPayPay使えるか分からない
A855_0,855,気温じゃなくて体感温度が知りたい
A856_0,856,街中にある言葉で英語でなんて言うんだろうと思ってもすぐわからない
A857_0,857,電車で中国語の表示があるがどう発音するのか興味がわくがすぐに調べられない
A858_0,858,授業確認のためにいちいちmanabaやCITポータルを開かないといけないのが大変
A859_0,859,雨の日など、バスが遅れているかどうかがわからない
A860_0,860,始めていくような所での道のりや所要時間がわからない（前日や向かっている最中の時）
A861_0,861,カラオケに行くときに部屋の空き情報がわからない
A862_0,862,一つのメールアドレスに就活、遊び、メルマガなど登録してしまって何が何だか分からなくなる
A863_0,863,外で急にトイレに行きたくなった場合、コンビニによってはトイレがなくて困る
A864_0,864,学割に必要な書類が学校でしか印刷できない
A865_0,865,ICカードにチャージする方法がクレジットか現金しかない
A866_0,866,居酒屋等ご飯を食べに行ったときに割り勘以外お会計の計算がめんどくさい
A867_0,867,ポイントカードを登録せずにポイントがためられてしまう（ponta）
A868_0,868,千葉工大の学生証が身分証として使えない
A869_0,869,一部デビットカードをスマートフォンに入れられない
A870_0,870,普通の授業じゃなく、ゼミなどの出席の管理ができない
A871_0,871,電車の1両ごとの混雑度を知りたい
A872_0,872,モバイルオーダー等、時間を指定するorその場で注文しなければいけない
A873_0,873,自販機でデビットカードが使えない
A874_0,874,時間割を自分で決めないといけない
A875_0,875,複数の課題やテストの締切をひと目で管理できない
A876_0,876,講義動画が倍速再生できない or スマホで見にくい
A877_0,877,研究室やゼミでの連絡がLINEや口頭で属人化している
A878_0,878,知り合いにものすごい頻度で茶会を開催する人がいるが、道具が今どこにあるかよく分からなくなっている
A879_0,879,たくさんの道具の中から季節・フォール度・テーマ等で道具組を選ぶのが難しい
A880_0,880,「茶会記」というものを毎回書くが、自動でやりたい
A881_0,881,道具の説明も、パターン化すると予想されるのでマスター化して効率化を図りたい
A882_0,882,茶道具には「箱書き」というものがあるが、読むのが難しい
A883_0,883,同じテーマで同じ日に茶会をしている人とつながりたい
A884_0,884,大人数のコンサートを運営する際、曲名のかぶりや出演希望時間帯などを考慮したプログラム組みが大変
A885_0,885,行ったコンサートの記録が面倒であきらめている
A886_0,886,たくさんの曲の中から、調性やテーマ・難易度・演奏時間を考慮した魅力的なプログラムを組みたい
